article_id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index,wikidata_id,name_de,description_en,description_de
28380,Sergei Eisenstein,Male,1898,Riga,,Latvia,Europe,56.94889,24.10639,Film Director,Film And Theatre,Arts,87,2770648,31847,25.7034,Q8003,Sergei Michailowitsch Eisenstein,Soviet filmmaker (1898–1948),sowjetischer Regisseur
40406,Sweyn I of Denmark,Male,960,Denmark,,Denmark,Europe,55.72,12.57,Politician,Government,Institutions,44,990758,22517,25.7028,Q181896,Sven Gabelbart,"King of Denmark, England, and Norway","König von Dänemark, England und Norwegen"
23815052,Louis the Stammerer,Male,846,Other,,Unknown,Unknown,,,Politician,Government,Institutions,43,540761,12576,25.6992,Q182840,Ludwig II.,King of West Francia from 877 to 879,Sohn Karls II. des Kahlen
354356,Hulagu Khan,Male,1217,Other,,Unknown,Unknown,,,Politician,Government,Institutions,46,1416618,30796,25.6937,Q177320,Hülegü,Western Asian Mongol ruler (c. 1217–1265),"mongolischer Fürst und Feldherr, Enkel des Dschingis Khan"
26202,Ralph Waldo Emerson,Male,1803,Boston,MA,United States,North America,42.35806,-71.06361,Writer,Language,Humanities,66,8427739,127693,25.6931,Q48226,Ralph Waldo Emerson,American philosopher (1803–1882),"Pastor, US-amerikanischer Philosoph und Schriftsteller"
5771,Christopher Marlowe,Male,1564,Canterbury,,United Kingdom,Europe,51.275,1.087,Writer,Language,Humanities,54,3873400,71730,25.6912,Q28975,Christopher Marlowe,"English dramatist, poet and translator (1564–1593)","englischer Dramatiker, Dichter und Übersetzer"
90682,William James,Male,1842,New York,NY,United States,North America,40.7127,-74.0059,Psychologist,Social Sciences,Science & Technology,61,4869824,79833,25.69,Q125249,William James,"American philosopher, psychologist, and pragmatist (1842–1910)",US-amerikanischer Psychologe und Philosoph (1842–1910)
60368,Jean-Luc Godard,Male,1930,Paris,,France,Europe,48.8567,2.3508,Film Director,Film And Theatre,Arts,46,6633340,144203,25.6888,Q53001,Jean-Luc Godard,French and Swiss film director (1930–2022),"französisch-schweizerischer Filmregisseur und Drehbuchautor, Oscarpreisträger (1930–2022)"
24218,Pope Gregory IX,Male,1145,Anagni,,Italy,Europe,41.75,13.15,Religious Figure,Religion,Institutions,53,849817,16034,25.6885,Q124831,Gregor IX.,pope of the Catholic Church from 1227 to 1241,Papst der katholischen Kirche (1227–1241)
84183,Manfred von Richthofen,Male,1892,Wrocław,,Poland,Europe,51.1,17.03333,Military Personnel,Military,Institutions,43,8663687,201481,25.6878,Q4701,Manfred von Richthofen,German fighter pilot (1892-1918),deutscher Jagdflieger im Ersten Weltkrieg (1892–1918)
95184,Hannah Arendt,Female,1906,Hanover,,Germany,Europe,52.36667,9.71667,Philosopher,Philosophy,Humanities,50,7230994,144620,25.6875,Q60025,Hannah Arendt,German-American political theorist and philosopher (1906–1975),"US-amerikanische Historikerin, Politologin und Philosophin deutscher Herkunft (1906–1975)"
1472833,Kimon,Male,-510,Athens,,Greece,Europe,37.96667,23.71667,Military Personnel,Military,Institutions,32,568669,17771,25.6866,Q218102,Kimon,Athenian statesman,athenischer Politiker und Feldherr
24684,Pope Julius I,Male,300,Rome,,Italy,Europe,41.9,12.5,Religious Figure,Religion,Institutions,54,535125,9910,25.6838,Q103101,Julius I.,Head of the Catholic Church from 337 to 352,35. Papst und Heiliger
30865462,Saint Barbara,Female,250,Nicomedia,,Turkey,Asia,40.76667,29.91667,Religious Figure,Religion,Institutions,39,2652883,68023,25.6838,Q192816,Barbara von Nikomedien,"early Christian saint and martyr, from Nicomedia",christliche Märtyrin und Heilige
1098645,Djedefra,Male,-2600,Other,,Unknown,Unknown,,,Politician,Government,Institutions,34,365493,10750,25.6834,Q209397,Radjedef,Egyptian Pharaoh,3. Pharao der 4. Dynastie
61540,Nestorius,Male,386,Kahramanmaraş,,Turkey,Asia,37.58333,36.93333,Physician,Medicine,Science & Technology,39,717793,18405,25.6821,Q185073,Nestorius,Christian theologian (c. 386–c. 451),Patriarch von Konstantinopel
91345,Charles Aznavour,Male,1924,Paris,,France,Europe,48.8567,2.3508,Singer,Music,Arts,47,6162369,131114,25.6803,Q1785,Charles Aznavour,Armenian-French singer and diplomat (1924-2018),armenisch-französischer Chansonnier
20065598,Mohammad Reza Pahlavi,Male,1919,Tehran,,Iran,Asia,35.69611,51.42306,Politician,Government,Institutions,57,9359309,164198,25.679,Q128245,Mohammad Reza Pahlavi,Shah of Iran from 1941 to 1979,Schah des Kaiserreichs Iran
420360,Muhammad al-Idrisi,Male,1100,Ceuta,,Spain,Europe,35.88833,-5.31556,Geographer,Social Sciences,Science & Technology,46,992727,21581,25.6783,Q173441,al-Idrisi,andalusian geographer (1100–1165),"Kartograph, Geograph und Botaniker"
152680,Franz Beckenbauer,Male,1945,Munich,,Germany,Europe,48.13333,11.56667,Soccer Player,Team Sports,Sports,56,7520144,134288,25.6776,Q4457,Franz Beckenbauer,German sports official and association football player (1945–2024),"deutscher Fußballspieler, -trainer und -funktionär (1945–2024)"
33642554,Scipio Africanus,Male,-236,Rome,,Italy,Europe,41.9,12.5,Politician,Government,Institutions,48,3872247,80672,25.673,Q2253,Publius Cornelius Scipio Africanus,Roman general and politician (236/235–183 BC),römischer Feldherr
18385,Lactantius,Male,240,North Africa,,Egypt,Africa,,,Writer,Language,Humanities,33,551132,16701,25.67,Q209102,Lactantius,Roman Christian author (c. 250 - c. 325),"lateinischer Rhetoriklehrer, christlicher Apologet und Kirchenvater"
15511,Isaac Bashevis Singer,Male,1902,Leoncin,,Poland,Europe,52.4,20.55,Writer,Language,Humanities,63,1721078,27319,25.6696,Q75612,Isaac Bashevis Singer,Polish-American writer (1904–1991),polnisch-US-amerikanischer Schriftsteller und Literaturnobelpreisträger 1978 (1904–1991)
177557,Friedrich Wilhelm Joseph Schelling,Male,1775,Leonberg,,Germany,Europe,48.80139,9.01306,Philosopher,Philosophy,Humanities,45,1609163,35759,25.6694,Q60070,Friedrich Wilhelm Joseph von Schelling,German philosopher (1775–1854),deutscher Philosoph und einer der Hauptvertreter des Deutschen Idealismus
379771,Lope de Vega,Male,1562,Madrid,,Spain,Europe,40.4,-3.68333,Writer,Language,Humanities,50,5371648,107433,25.6685,Q165257,Lope de Vega,Spanish playwright and poet (1562-1635),spanischer Dichter
2064,Antonio Canova,Male,1757,Possagno,,Italy,Europe,45.85,11.88333,Artist,Fine Arts,Arts,42,2515904,59902,25.6679,Q5547,Antonio Canova,Italian Neoclassical sculptor (1757–1822),italienischer Bildhauer (1757–1822)
5052533,Rabindranath Tagore,Male,1861,Jorasanko,,India,Asia,22.56667,88.36667,Writer,Language,Humanities,109,9427768,86493,25.6673,Q7241,Rabindranath Tagore,"Bengali poet, philosopher and polymath (1861–1941)",bengalischer Dichter und Philosoph
70085,Joseph John Thomson,Male,1856,Manchester,,United Kingdom,Europe,53.46667,-2.23333,Physicist,Natural Sciences,Science & Technology,66,6992775,105951,25.6671,Q47285,Joseph John Thomson,British physicist (1856-1940),"englischer Physiker, Entdecker des Elektrons"
80475,Stilicho,Male,359,Other,,Unknown,Unknown,,,Military Personnel,Military,Institutions,35,673479,19242,25.666,Q203636,Stilicho,Roman army general (c.359 – 408),römischer Heermeister und Politiker
6532,Charlotte Brontë,Female,1816,Thornton,,United Kingdom,Europe,53.7898,-1.8504,Writer,Language,Humanities,57,4971040,87211,25.6643,Q127332,Charlotte Brontë,British novelist and poet (1816-1855),britische Schriftstellerin
104944,Charles XII of Sweden,Male,1682,Stadsholmen,,Sweden,Europe,59.32472,18.07111,Politician,Government,Institutions,48,2325390,48446,25.6639,Q52934,Karl XII.,The fifth and last emperor of Sweden (1697–1718),König von Schweden (1697–1718) und Herzog von Zweibrücken in Personalunion
38772,Sergio Leone,Male,1929,Rome,,Italy,Europe,41.9,12.5,Film Director,Film And Theatre,Arts,51,5445150,106768,25.6637,Q164562,Sergio Leone,Italian filmmaker (1929–1989),"italienischer Filmregisseur, Drehbuchautor und Produzent"
389504,Caiaphas,Male,18,Other,,Unknown,Unknown,,,Religious Figure,Religion,Institutions,31,1331502,42952,25.6634,Q211246,Kajaphas,Jewish High Priest (c. 14 BC - c. 46 AD),jüdischer Hoherpriester
57187,Mick Jagger,Male,1943,Dartford,,United Kingdom,Europe,51.464,0.254,Singer,Music,Arts,58,22402625,386252,25.6631,Q128121,Mick Jagger,British singer and songwriter; vocalist of The Rolling Stones,britischer Sänger
69418,Tiberius Gracchus,Male,-168,Rome,,Italy,Europe,41.9,12.5,Politician,Government,Institutions,32,1206237,37695,25.6625,Q212109,Tiberius Sempronius Gracchus,ancient Rome politician,römischer Politiker
22493,Orhan I,Male,1281,Marmara,,Turkey,Asia,41,29,Politician,Government,Institutions,55,1163512,21155,25.6615,Q133168,Orhan I.,second Ottoman Sultan (r. ca. 1324–1362),osmanischer Sultan
294037,Johann Gottfried Herder,Male,1744,Morąg,,Poland,Europe,,,Philosopher,Philosophy,Humanities,51,2037558,39952,25.6613,Q155547,Johann Gottfried Herder,"German philosopher, theologian, poet (1744–1803)","deutscher Schriftsteller, Übersetzer, Theologe und Philosoph"
69402,Guido d'Arezzo,Male,991,Paris,,France,Europe,48.8567,2.3508,Composer,Music,Arts,38,1299635,34201,25.661,Q192238,Guido von Arezzo,"11th century Italian monk, inventor of modern musical notation","italienischer Benediktinermönch, Musiktheoretiker und Lehrer"
149454,Farinelli,Male,1705,Andria,,Italy,Europe,41.21667,16.3,Singer,Music,Arts,32,2167852,67745,25.6603,Q223744,Farinelli,Italian singer (1705-1782),italienischer Kastratensänger (1705–1782)
8233758,Theodor Herzl,Male,1860,Budapest,,Hungary,Europe,47.5,19.1,Writer,Language,Humanities,56,3753976,67035,25.66,Q44003,Theodor Herzl,father of modern political Zionism (1860–1904),österreichisch-ungarischer Publizist und Hauptbegründer des politischen Zionismus
34226,Yuri Gagarin,Male,1934,Klushino,,Russia,Europe,55.67083,35.05333,Astronaut,Explorers,Exploration,119,15173213,127506,25.6597,Q7327,Juri Alexejewitsch Gagarin,"Soviet pilot and cosmonaut, first human in space (1934–1968)","sowjetischer Kosmonaut, der erste Mensch im Weltraum (1934–1968)"
42419,Harald I of Denmark,Male,910,Jelling,,Denmark,Europe,55.75361,9.415,Politician,Government,Institutions,39,1371881,35176,25.6597,Q201041,Harald Blauzahn,King of Denmark and Norway,Wikingerkönig von Dänemark und Norwegen
37998,François Mitterrand,Male,1916,Jarnac,,France,Europe,45.6814,-0.1758,Politician,Government,Institutions,71,6678849,94068,25.6596,Q2038,François Mitterrand,21st President of the French Republic from 1981 to 1995 (1916–1996),21. Präsident Frankreichs
50851,Gregory of Tours,Male,538,Auvergne,,France,Europe,,,Writer,Language,Humanities,35,743707,21249,25.6586,Q67841,Gregor von Tours,Gallo-Roman historian and Bishop of Tours,"christlicher Heiliger, Bischof von Tours (ab 573) und gallo-romanischer Historiker"
23486968,Juan Perón,Male,1895,Lobos,,Argentina,South America,-35.18639,-59.09611,Politician,Government,Institutions,59,6980046,118306,25.6585,Q93330,Juan Perón,"president of Argentina (1946–55, 1973–74)","argentinischer Politiker, Präsident von Argentinien"
204955,Publius Septimius Geta,Male,189,Other,,Unknown,Unknown,,,Politician,Government,Institutions,44,525632,11946,25.6569,Q183089,Geta,Roman emperor from 209 to 211,Mitregent des römischen Kaisers Caracalla
38585,Charles XIV John of Sweden,Male,1763,Pau,Pyrénées-Atlantiques,France,Europe,43.3,-0.37,Military Personnel,Military,Institutions,50,1852486,37050,25.6553,Q52927,Karl XIV. Johann,King of Sweden and Norway between 1818–1844. Prince of Ponte Corvo 1806–1810 and French field marshal (1763–1844),französischer General und König von Schweden und Norwegen (1818–1844)
14059,Howard Hughes,Male,1905,Humble,TX,United States,North America,29.995,-95.265,Businessperson,Business,Business & Law,41,16797863,409704,25.6541,Q189081,Howard Hughes,"American aviator, engineer, industrialist, and film producer (1905–1976)",US-amerikanischer Unternehmer und Luftfahrtpionier (1905–1976)
11431,Fernando Pessoa,Male,1888,Lisbon District,,Portugal,Europe,38.7,-9.18333,Writer,Language,Humanities,47,6255570,133097,25.6531,Q173481,Fernando Pessoa,"Portuguese poet, writer, and philosopher (1888–1935); creator of the heteronymic system including Alberto Caeiro, Ricardo Reis, Álvaro de Campos, and Bernardo Soares",portugiesischer Dichter und Schriftsteller
12671,Gustavus Adolphus of Sweden,Male,1594,Stockholm,,Sweden,Europe,,,Politician,Government,Institutions,54,2181955,40407,25.6527,,,,
20238168,"Tenzin Gyatso, 14th Dalai Lama",Male,1935,Taktser,,China,Asia,36.37808,101.86589,Religious Figure,Religion,Institutions,76,8165642,107443,25.6513,Q17293,Tenzin Gyatso,14th Dalai Lama,14. Dalai Lama und Friedensnobelpreisträger
399747,William-Adolphe Bouguereau,Male,1825,La Rochelle,,France,Europe,46.1591,-1.1517,Painter,Fine Arts,Arts,47,2915970,62042,25.6511,Q483992,William Adolphe Bouguereau,French academic painter (1825-1905),französischer Maler
151069,"Ferdinand I, Holy Roman Emperor",Male,1503,Alcalá de Henares,,Spain,Europe,40.46667,-3.36667,Politician,Government,Institutions,51,969179,19004,25.651,Q150611,Ferdinand I.,"Holy Roman Emperor of the Habsburg dynasty and king of Bohemia, Croatia and Hungary (1503–1564)",Habsburgischer Kaiser des Heiligen Römischen Reichs und König von Böhmen und Ungarn
336809,Joachim Murat,Male,1767,Labastide-Murat,,France,Europe,44.6481,1.5683,Politician,Government,Institutions,43,2094237,48703,25.6508,Q151173,Joachim Murat,"Grand Duke of Berg and Cleves, The king of Naples (1767-1815)",König von Neapel und Marschall von Frankreich
55490,Roald Dahl,Male,1916,Llandaff,,United Kingdom,Europe,51.49333,-3.21333,Writer,Language,Humanities,51,13319225,261161,25.6507,Q25161,,British writer and poet (1916–1990),walisischer Schriftsteller
38020,Gregory of Nyssa,Male,335,Niksar,,Turkey,Asia,40.58333,36.96667,Religious Figure,Religion,Institutions,39,694685,17812,25.6504,Q191734,Gregor von Nyssa,bishop of Nyssa,Bischof von Nyssa
16312,Jean-François Millet,Male,1814,Gréville-Hague,,France,Europe,49.675,-1.8,Painter,Fine Arts,Arts,40,2824230,70606,25.6494,Q148458,Jean-François Millet,French painter (1814–1875),französischer Maler (1814-1875)
161136,Benvenuto Cellini,Male,1500,Florence,,Italy,Europe,43.78333,11.25,Sculptor,Fine Arts,Arts,39,1507995,38667,25.6474,Q190116,Benvenuto Cellini,Florentine sculptor and goldsmith (1500–1571),"italienischer Bildhauer und Goldschmied, Vertreter des Manierismus (1500–1571)"
182032,Georges Simenon,Male,1903,Liège,,Belgium,Europe,50.63333,5.56667,Writer,Language,Humanities,58,2168010,37379,25.6468,Q128790,Georges Simenon,Belgian writer (1903–1986),belgischer Schriftsteller
56251,Harald I of Norway,Male,850,Rogaland,,Norway,Europe,58.9727,6.9104,Politician,Government,Institutions,35,775656,22162,25.6426,Q206123,Harald I.,King of Norway,erster König des gesamten Norwegens
157544,Jugurtha,Male,-160,Tunisia,,Tunisia,Africa,34,9,Politician,Government,Institutions,30,863346,28778,25.6426,Q156173,Jugurtha,King of the Berber kingdom of Numidia (present-day Algeria),König von Numidien
76953,Maximinus Daia,Male,270,Danube,,Serbia,Europe,,,Politician,Government,Institutions,41,287372,7009,25.6411,Q189095,Maximinus Daia,Roman emperor from 310 to 313,römischer Kaiser (310-313)
163002,Charles II of Spain,Male,1661,Madrid,,Spain,Europe,,,Politician,Government,Institutions,50,4122501,82450,25.6402,Q36174,Karl II.,"king of Spain, lived (1661-1700)",König von Spanien (1661-1700)
11631,Fritz Lang,Male,1890,Vienna,,Austria,Europe,48.2,16.36667,Film Director,Film And Theatre,Arts,47,3519850,74890,25.6396,Q19504,Fritz Lang,Austrian filmmaker (1890–1976),"österreichisch-deutsch-amerikanischer Filmregisseur, Drehbuchautor und Schauspieler (1890–1976)"
7234,Constantine II,Male,316,Arles,,France,Europe,43.6767,4.6278,Politician,Government,Institutions,47,265686,5653,25.6387,Q46734,Konstantin II.,Roman emperor (316-340),römischer Kaiser
101411,Arrian,Male,92,Nicomedia,,Turkey,Asia,40.76667,29.91667,Historian,History,Humanities,39,634997,16282,25.6347,Q31845,Arrian,"2nd century Greek historian, official and philosopher",römischer Politiker und Geschichtsschreiber
77502,John II of France,Male,1319,Le Mans,,France,Europe,48.0077,0.1984,Politician,Government,Institutions,49,1086970,22183,25.6335,Q169992,Johann II.,monarch of the House of Valois who ruled as King of France from 1350 until his death,"König von Frankreich (1350–1364), Herzog der Normandie (1332–1350)"
32788,Vivien Leigh,Female,1913,Darjeeling,,India,Asia,27.05,88.26667,Actor,Film And Theatre,Arts,63,10456178,165971,25.6317,Q129429,Vivien Leigh,British actress,britische Schauspielerin
164425,Ivan Bunin,Male,1870,Voronezh,,Russia,Europe,51.67167,39.21056,Writer,Language,Humanities,67,795787,11877,25.6312,Q46602,Iwan Alexejewitsch Bunin,Russian writer and poet (1870–1953),russischer Schriftsteller und Lyriker
3587416,Lazarus of Bethany,Male,-30,Other,,Unknown,Unknown,,,Religious Figure,Religion,Institutions,28,2048521,73161,25.631,Q539890,Lazarus,subject of a prominent miracle of Jesus in the Gospel of John,biblischer Mann
6747,Constans,Male,320,Istanbul,,Turkey,Asia,41.01224,28.97602,Politician,Government,Institutions,43,444681,10341,25.6253,Q185538,Constans,Roman emperor from 337 to 350,römischer Kaiser
40501,Canute the Great,Male,990,Other,,Denmark,Europe,55.72,12.57,Politician,Government,Institutions,54,2319498,42954,25.6232,Q134128,Knut der Große,"11th-century King of Denmark, Norway, and England","König von England, Dänemark und Norwegen"
291939,Alfred Sisley,Male,1839,Paris,,France,Europe,48.8567,2.3508,Artist,Fine Arts,Arts,46,1917038,41675,25.6223,Q175130,Alfred Sisley,"French, British painter (1839–1899)",britischer Maler des Impressionismus (1839–1899)
204310,Xuanzang,Male,602,Henan,,China,Asia,33.9,113.5,Explorer,Explorers,Exploration,35,1593729,45535,25.622,Q42063,Xuanzang,7th-century Chinese Buddhist monk and scholar (602–664),chinesisch-buddhistischer Pilgermönch
